station_uid,date,maxt,mint,pcpn,snow,snwd,avgt,freeze_day,above_freezing,obs_year,obs_month,obs_day,obs_dayofyear,maxt_7_day,mint_7_day,avgt_7_day,precip_7_day,obs_count_7_day,maxt_30_day,mint_30_day,avgt_30_day,precip_30_day,obs_count_30_day
10685,2021-03-04 00:20:01.2943,75,56,0,0,,65.5,0,1,2022,5,14,134,92,46,66.3571428571429,1.88,7,92,21,47.95,4.35,30
10685,2021-03-04 00:20:01.2944,74,57,0,0,,65.5,0,1,2022,5,15,135,92,52,67.2857142857143,1.88,7,92,21,48.8833333333333,4.35,30
10685,2021-03-04 00:20:01.2945,72,54,0,0,,63,0,1,2022,5,16,136,92,52,67.6428571428571,1.88,7,92,21,50.0833333333333,4.32,30
10408,2021-03-04 00:20:01.2946,35,9,0,,,22,1,1,2020,1,1,1,,,,,,,,,,
10408,2021-03-04 00:20:01.2947,37,31,0,,,34,1,1,2020,1,2,2,35,9,22,0,1,35,9,22,0,1
10408,2021-03-04 00:20:01.2948,36,23,0,,,29.5,1,1,2020,1,3,3,37,9,28,0,2,37,9,28,0,2
10408,2021-03-04 00:20:01.2949,28,22,0,,,25,1,0,2020,1,4,4,37,9,28.5,0,3,37,9,28.5,0,3
10408,2021-03-04 00:20:01.2950,38,23,0,,,30.5,1,1,2020,1,5,5,37,9,27.625,0,4,37,9,27.625,0,4
10408,2021-03-04 00:20:01.2951,34,19,0,,,26.5,1,1,2020,1,6,6,38,9,28.2,0,5,38,9,28.2,0,5
10408,2021-03-04 00:20:01.2952,31,5,0,,,18,1,0,2020,1,7,7,38,9,27.9166666666667,0,6,38,9,27.9166666666667,0,6
10408,2021-03-04 00:20:01.2953,17,0,0,,,8.5,1,0,2020,1,8,8,38,5,26.5,0,7,38,5,26.5,0,7
10408,2021-03-04 00:20:01.2954,38,17,0,,,27.5,1,1,2020,1,9,9,38,0,24.5714285714286,0,7,38,0,24.25,0,8
10408,2021-03-04 00:20:01.2955,23,8,0,,,15.5,1,0,2020,1,10,10,38,0,23.6428571428571,0,7,38,0,24.6111111111111,0,9
10408,2021-03-04 00:20:01.2956,15,-1,0,,,7,1,0,2020,1,11,11,38,0,21.6428571428571,0,7,38,0,23.7,0,10
10408,2021-03-04 00:20:01.2957,21,9,0.03,,,15,1,0,2020,1,12,12,38,-1,19.0714285714286,0,7,38,-1,22.1818181818182,0,11
10408,2021-03-04 00:20:01.2958,29,12,0.07,,,20.5,1,0,2020,1,13,13,38,-1,16.8571428571429,0.03,7,38,-1,21.5833333333333,0.03,12
10408,2021-03-04 00:20:01.2959,33,14,0,,,23.5,1,1,2020,1,14,14,38,-1,16,0.1,7,38,-1,21.5,0.1,13
10408,2021-03-04 00:20:01.2960,23,-3,0,,,10,1,0,2020,1,15,15,38,-1,16.7857142857143,0.1,7,38,-1,21.6428571428571,0.1,14
10408,2021-03-04 00:20:01.2961,4,-10,0,,,-3,1,0,2020,1,16,16,38,-3,17,0.1,7,38,-3,20.8666666666667,0.1,15
10408,2021-03-04 00:20:01.2962,26,-2,,,,12,1,0,2020,1,17,17,33,-10,12.6428571428571,0.1,7,38,-10,19.375,0.1,16
10408,2021-03-04 00:20:01.2963,27,-1,,,,13,1,0,2020,1,18,18,33,-10,12.1428571428571,0.1,7,38,-10,18.9411764705882,0.1,17
10408,2021-03-04 00:20:01.2964,10,-1,0,,,4.5,1,0,2020,1,19,19,33,-10,13,0.1,7,38,-10,18.6111111111111,0.1,18
10408,2021-03-04 00:20:01.2965,,-2,0,,,,1,0,2020,1,20,20,33,-10,11.5,0.07,7,38,-10,17.8684210526316,0.1,19
10408,2021-03-04 00:20:01.2966,22,-3,0,,,9.5,1,0,2020,1,21,21,33,-10,10,0,7,38,-10,17.8684210526316,0.1,20
10408,2021-03-04 00:20:01.2967,36,22,0.05,,,29,1,1,2020,1,22,22,27,-10,7.66666666666667,0,7,38,-10,17.45,0.1,21
10408,2021-03-04 00:20:01.2968,33,31,,,,32,1,1,2020,1,23,23,36,-10,10.8333333333333,0.05,7,38,-10,18,0.15,22
10408,2021-03-04 00:20:01.2969,32,29,0,,,30.5,1,0,2020,1,24,24,36,-3,16.6666666666667,0.05,7,38,-10,18.6363636363636,0.15,23
10408,2021-03-04 00:20:01.2970,33,27,0,,,30,1,1,2020,1,25,25,36,-3,19.75,0.05,7,38,-10,19.1521739130435,0.15,24
10408,2021-03-04 00:20:01.2971,29,23,0,,,26,1,0,2020,1,26,26,36,-3,22.5833333333333,0.05,7,38,-10,19.6041666666667,0.15,25
10408,2021-03-04 00:20:01.2972,26,21,0,,,23.5,1,0,2020,1,27,27,36,-3,26.1666666666667,0.05,7,38,-10,19.86,0.15,26
10408,2021-03-04 00:20:01.2973,21,18,0,,,19.5,1,0,2020,1,28,28,36,-3,25.7857142857143,0.05,7,38,-10,20,0.15,27
10408,2021-03-04 00:20:01.2974,22,17,0,,,19.5,1,0,2020,1,29,29,36,18,27.2142857142857,0.05,7,38,-10,19.9814814814815,0.15,28
10408,2021-03-04 00:20:01.2975,27,18,0,,,22.5,1,0,2020,1,30,30,33,17,25.8571428571429,0,7,38,-10,19.9642857142857,0.15,29
10408,2021-03-04 00:20:01.2976,33,27,,,,30,1,1,2020,1,31,31,33,17,24.5,0,7,38,-10,20.051724137931,0.15,30
10408,2021-03-04 00:20:01.2977,37,25,0,,,31,1,1,2020,2,1,32,33,17,24.4285714285714,0,7,38,-10,20.3275862068965,0.15,30
10408,2021-03-04 00:20:01.2978,45,31,0,,,38,1,1,2020,2,2,33,37,17,24.5714285714286,0,7,38,-10,20.2241379310345,0.15,30
10408,2021-03-04 00:20:01.2979,32,20,0,,,26,1,0,2020,2,3,34,45,17,26.2857142857143,0,7,45,-10,20.5172413793103,0.15,30
10408,2021-03-04 00:20:01.2980,23,9,0,,,16,1,0,2020,2,4,35,45,17,26.6428571428571,0,7,45,-10,20.551724137931,0.15,30
10408,2021-03-04 00:20:01.2981,27,6,0,,,16.5,1,0,2020,2,5,36,45,9,26.1428571428571,0,7,45,-10,20.051724137931,0.15,30
10408,2021-03-04 00:20:01.2982,29,11,0,,,20,1,0,2020,2,6,37,45,6,25.7142857142857,0,7,45,-10,19.7068965517241,0.15,30
10408,2021-03-04 00:20:01.2983,28,5,0.01,,,16.5,1,0,2020,2,7,38,45,6,25.3571428571429,0,7,45,-10,19.7758620689655,0.15,30
10408,2021-03-04 00:20:01.2984,18,-8,0,,,5,1,0,2020,2,8,39,45,5,23.4285714285714,0.01,7,45,-10,20.051724137931,0.16,30
10408,2021-03-04 00:20:01.2985,27,6,0.13,,,16.5,1,0,2020,2,9,40,45,-8,19.7142857142857,0.01,7,45,-10,19.2758620689655,0.16,30
10408,2021-03-04 00:20:01.2986,30,3,0,,,16.5,1,0,2020,2,10,41,32,-8,16.6428571428571,0.14,7,45,-10,19.3103448275862,0.29,30
10408,2021-03-04 00:20:01.2987,28,19,0,,,23.5,1,0,2020,2,11,42,30,-8,15.2857142857143,0.14,7,45,-10,19.6379310344828,0.29,30
10408,2021-03-04 00:20:01.2988,35,-3,0,,,16,1,1,2020,2,12,43,30,-8,16.3571428571429,0.14,7,45,-10,19.9310344827586,0.26,30
10408,2021-03-04 00:20:01.2989,-2,-13,0,,,-7.5,1,0,2020,2,13,44,35,-8,16.2857142857143,0.14,7,45,-10,19.7758620689655,0.19,30
10408,2021-03-04 00:20:01.2990,17,-16,0,,,0.5,1,0,2020,2,14,45,35,-13,12.3571428571429,0.14,7,45,-13,18.7068965517241,0.19,30
10408,2021-03-04 00:20:01.2991,36,17,0,,,26.5,1,1,2020,2,15,46,35,-16,10.0714285714286,0.13,7,45,-16,18.3793103448276,0.19,30
10408,2021-03-04 00:20:01.2992,25,13,0,,,19,1,0,2020,2,16,47,36,-16,13.1428571428571,0.13,7,45,-16,19.3965517241379,0.19,30
10408,2021-03-04 00:20:01.2993,36,22,0.07,,,29,1,1,2020,2,17,48,36,-16,13.5,0,7,45,-16,19.6379310344828,0.19,30
10408,2021-03-04 00:20:01.2994,23,5,0,,,14,1,0,2020,2,18,49,36,-16,15.2857142857143,0.07,7,45,-16,20.1896551724138,0.26,30
10408,2021-03-04 00:20:01.2995,12,-2,0,,,5,1,0,2020,2,19,50,36,-16,13.9285714285714,0.07,7,45,-16,20.5172413793103,0.26,30
10408,2021-03-04 00:20:01.2996,11,-12,0,,,-0.5,1,0,2020,2,20,51,36,-16,12.3571428571429,0.07,7,45,-16,20,0.26,30
10408,2021-03-04 00:20:01.2997,36,7,0,,,21.5,1,1,2020,2,21,52,36,-16,13.3571428571429,0.07,7,45,-16,19.6666666666667,0.26,30
10408,2021-03-04 00:20:01.2998,41,18,0,,,29.5,1,1,2020,2,22,53,36,-12,16.3571428571429,0.07,7,45,-16,19.4166666666667,0.21,30
10408,2021-03-04 00:20:01.2999,43,25,0,,,34,1,1,2020,2,23,54,41,-12,16.7857142857143,0.07,7,45,-16,19.3333333333333,0.21,30
10408,2021-03-04 00:20:01.3000,42,21,0,,,31.5,1,1,2020,2,24,55,43,-12,18.9285714285714,0.07,7,45,-16,19.45,0.21,30
10408,2021-03-04 00:20:01.3001,38,27,0,,,32.5,1,1,2020,2,25,56,43,-12,19.2857142857143,0,7,45,-16,19.5,0.21,30
10408,2021-03-04 00:20:01.3002,29,15,0,,,22,1,0,2020,2,26,57,43,-12,21.9285714285714,0,7,45,-16,19.7166666666667,0.21,30
10408,2021-03-04 00:20:01.3003,24,11,0,,,17.5,1,0,2020,2,27,58,43,-12,24.3571428571429,0,7,45,-16,19.6666666666667,0.21,30
10408,2021-03-04 00:20:01.3004,26,14,0,,,20,1,0,2020,2,28,59,43,7,26.9285714285714,0,7,45,-16,19.6,0.21,30
10408,2021-03-04 00:20:01.3005,40,11,0,,,25.5,1,1,2020,2,29,60,43,11,26.7142857142857,0,7,45,-16,19.6166666666667,0.21,30
10408,2021-03-04 00:20:01.3006,46,33,0,,,39.5,0,1,2020,3,1,61,43,11,26.1428571428571,0,7,45,-16,19.7166666666667,0.21,30
10408,2021-03-04 00:20:01.3007,35,30,0,,,32.5,1,1,2020,3,2,62,46,11,26.9285714285714,0,7,46,-16,20.0333333333333,0.21,30
10408,2021-03-04 00:20:01.3008,41,30,0,,,35.5,1,1,2020,3,3,63,46,11,27.0714285714286,0,7,46,-16,20.0833333333333,0.21,30
10408,2021-03-04 00:20:01.3009,42,22,0,,,32,1,1,2020,3,4,64,46,11,27.5,0,7,46,-16,20,0.21,30
10408,2021-03-04 00:20:01.3010,43,31,0,,,37,1,1,2020,3,5,65,46,11,28.9285714285714,0,7,46,-16,20.2,0.21,30
10408,2021-03-04 00:20:01.3011,38,22,0,,,30,1,1,2020,3,6,66,46,11,31.7142857142857,0,7,46,-16,20.9,0.21,30
10408,2021-03-04 00:20:01.3012,52,31,0,,,41.5,1,1,2020,3,7,67,46,11,33.1428571428571,0,7,46,-16,21.35,0.21,30
10408,2021-03-04 00:20:01.3013,60,45,0,,,52.5,0,1,2020,3,8,68,52,22,35.4285714285714,0,7,52,-16,22.0666666666667,0.21,30
10408,2021-03-04 00:20:01.3014,47,30,0,,,38.5,1,1,2020,3,9,69,60,22,37.2857142857143,0,7,60,-16,23.2666666666667,0.2,30
10408,2021-03-04 00:20:01.3015,40,23,0.04,,,31.5,1,1,2020,3,10,70,60,22,38.1428571428571,0,7,60,-16,24.3833333333333,0.2,30
10408,2021-03-04 00:20:01.3016,43,33,0,,,38,0,1,2020,3,11,71,60,22,37.5714285714286,0.04,7,60,-16,24.8833333333333,0.11,30
10408,2021-03-04 00:20:01.3017,43,31,0.05,,,37,1,1,2020,3,12,72,60,22,38.4285714285714,0.04,7,60,-16,25.6,0.11,30
10408,2021-03-04 00:20:01.3018,38,26,0,,,32,1,1,2020,3,13,73,60,22,38.4285714285714,0.09,7,60,-16,26.05,0.16,30
10408,2021-03-04 00:20:01.3019,36,23,0,,,29.5,1,1,2020,3,14,74,60,23,38.7142857142857,0.09,7,60,-16,26.5833333333333,0.16,30
10408,2021-03-04 00:20:01.3020,42,20,0,,,31,1,1,2020,3,15,75,60,23,37,0.09,7,60,-16,27.8166666666667,0.16,30
10408,2021-03-04 00:20:01.3021,39,28,0,,,33.5,1,1,2020,3,16,76,47,20,33.9285714285714,0.09,7,60,-12,28.8333333333333,0.16,30
10408,2021-03-04 00:20:01.3022,44,28,0,,,36,1,1,2020,3,17,77,43,20,33.2142857142857,0.09,7,60,-12,29.0666666666667,0.16,30
10408,2021-03-04 00:20:01.3023,46,38,0,,,42,0,1,2020,3,18,78,44,20,33.8571428571429,0.05,7,60,-12,29.6333333333333,0.16,30
10408,2021-03-04 00:20:01.3024,41,32,0.41,,,36.5,1,1,2020,3,19,79,46,20,34.4285714285714,0.05,7,60,-12,30.0666666666667,0.09,30
10408,2021-03-04 00:20:01.3025,34,20,0,,,27,1,1,2020,3,20,80,46,20,34.3571428571429,0.41,7,60,-12,30.8166666666667,0.5,30
10408,2021-03-04 00:20:01.3026,38,19,0,,,28.5,1,1,2020,3,21,81,46,20,33.6428571428571,0.41,7,60,-12,31.55,0.5,30
10408,2021-03-04 00:20:01.3027,45,31,0.05,,,38,1,1,2020,3,22,82,46,19,33.5,0.41,7,60,7,32.5166666666667,0.5,30
10408,2021-03-04 00:20:01.3028,45,33,0.07,,,39,0,1,2020,3,23,83,46,19,34.5,0.46,7,60,11,33.0666666666667,0.55,30
10408,2021-03-04 00:20:01.3029,52,38,0,,,45,0,1,2020,3,24,84,46,19,35.2857142857143,0.53,7,60,11,33.3833333333333,0.62,30
10408,2021-03-04 00:20:01.3030,46,36,0.2,,,41,0,1,2020,3,25,85,52,19,36.5714285714286,0.53,7,60,11,33.75,0.62,30
10408,2021-03-04 00:20:01.3031,52,30,0,,,41,1,1,2020,3,26,86,52,19,36.4285714285714,0.73,7,60,11,34.0666666666667,0.82,30
10408,2021-03-04 00:20:01.3032,60,36,0.03,,,48,0,1,2020,3,27,87,52,19,37.0714285714286,0.32,7,60,11,34.35,0.82,30
10408,2021-03-04 00:20:01.3033,49,39,1.18,,,44,0,1,2020,3,28,88,60,19,40.0714285714286,0.35,7,60,11,35.2166666666667,0.85,30
10408,2021-03-04 00:20:01.3034,52,34,0.18,,,43,0,1,2020,3,29,89,60,30,42.2857142857143,1.53,7,60,11,36.1,2.03,30
10408,2021-03-04 00:20:01.3035,60,33,0,,,46.5,0,1,2020,3,30,90,60,30,43,1.66,7,60,11,36.8666666666667,2.21,30
10408,2021-03-04 00:20:01.3036,55,34,0,,,44.5,0,1,2020,3,31,91,60,30,44.0714285714286,1.59,7,60,19,37.5666666666667,2.21,30
10408,2021-03-04 00:20:01.3037,57,35,0,,,46,0,1,2020,4,1,92,60,30,44,1.59,7,60,19,37.7333333333333,2.21,30
10408,2021-03-04 00:20:01.3038,60,37,0.04,,,48.5,0,1,2020,4,2,93,60,30,44.7142857142857,1.39,7,60,19,38.1833333333333,2.21,30
10408,2021-03-04 00:20:01.3039,37,25,0.03,,,31,1,1,2020,4,3,94,60,33,45.7857142857143,1.43,7,60,19,38.6166666666667,2.25,30
10408,2021-03-04 00:20:01.3040,46,19,0,,,32.5,1,1,2020,4,4,95,60,25,43.3571428571429,1.43,7,60,19,38.5833333333333,2.28,30
10408,2021-03-04 00:20:01.3041,58,28,0,,,43,1,1,2020,4,5,96,60,19,41.7142857142857,0.25,7,60,19,38.4333333333333,2.28,30
10408,2021-03-04 00:20:01.3042,60,43,0,,,51.5,0,1,2020,4,6,97,60,19,41.7142857142857,0.07,7,60,19,38.8666666666667,2.28,30
10408,2021-03-04 00:20:01.3043,71,50,0,,,60.5,0,1,2020,4,7,98,60,19,42.4285714285714,0.07,7,60,19,39.2,2.28,30
10408,2021-03-04 00:20:01.3044,56,38,0,,,47,0,1,2020,4,8,99,71,19,44.7142857142857,0.07,7,71,19,39.4666666666667,2.28,30
10408,2021-03-04 00:20:01.3045,41,31,0.01,,,36,1,1,2020,4,9,100,71,19,44.8571428571429,0.07,7,71,19,39.75,2.28,30
10408,2021-03-04 00:20:01.3046,50,27,0,,,38.5,1,1,2020,4,10,101,71,19,43.0714285714286,0.04,7,71,19,39.9,2.25,30
10408,2021-03-04 00:20:01.3047,62,33,0,,,47.5,0,1,2020,4,11,102,71,19,44.1428571428571,0.01,7,71,19,39.9166666666667,2.25,30
10408,2021-03-04 00:20:01.3048,45,29,0.04,,,37,1,1,2020,4,12,103,71,27,46.2857142857143,0.01,7,71,19,40.2666666666667,2.2,30
10408,2021-03-04 00:20:01.3049,35,23,0.02,,,29,1,1,2020,4,13,104,71,27,45.4285714285714,0.05,7,71,19,40.4333333333333,2.24,30
10408,2021-03-04 00:20:01.3050,31,19,0,,,25,1,0,2020,4,14,105,71,23,42.2142857142857,0.07,7,71,19,40.4166666666667,2.26,30
10408,2021-03-04 00:20:01.3051,36,19,0,,,27.5,1,1,2020,4,15,106,62,19,37.1428571428571,0.07,7,71,19,40.2166666666667,2.26,30
10408,2021-03-04 00:20:01.3052,49,23,0,,,36,1,1,2020,4,16,107,62,19,34.3571428571429,0.07,7,71,19,40.0166666666667,2.26,30
10408,2021-03-04 00:20:01.3053,51,28,0,,,39.5,1,1,2020,4,17,108,62,19,34.3571428571429,0.06,7,71,19,40.0166666666667,2.26,30
10408,2021-03-04 00:20:01.3054,69,35,0,,,52,0,1,2020,4,18,109,62,19,34.5,0.06,7,71,19,39.9333333333333,2.26,30
10408,2021-03-04 00:20:01.3055,51,36,0,,,43.5,0,1,2020,4,19,110,69,19,35.1428571428571,0.06,7,71,19,40.45,1.85,30
10408,2021-03-04 00:20:01.3056,62,35,0,,,48.5,0,1,2020,4,20,111,69,19,36.0714285714286,0.02,7,71,19,41,1.85,30
10408,2021-03-04 00:20:01.3057,49,31,0,,,40,1,1,2020,4,21,112,69,19,38.8571428571429,0,7,71,19,41.6666666666667,1.85,30
10408,2021-03-04 00:20:01.3058,70,44,0,,,57,0,1,2020,4,22,113,69,19,41,0,7,71,19,41.7333333333333,1.8,30
10408,2021-03-04 00:20:01.3059,63,39,0,,,51,0,1,2020,4,23,114,70,23,45.2142857142857,0,7,71,19,42.3333333333333,1.73,30
10408,2021-03-04 00:20:01.3060,68,43,0.01,,,55.5,0,1,2020,4,24,115,70,28,47.3571428571429,0,7,71,19,42.5333333333333,1.73,30
10408,2021-03-04 00:20:01.3061,72,41,0,,,56.5,0,1,2020,4,25,116,70,31,49.6428571428571,0.01,7,71,19,43.0166666666667,1.54,30
10408,2021-03-04 00:20:01.3062,69,46,0.01,,,57.5,0,1,2020,4,26,117,72,31,50.2857142857143,0.01,7,72,19,43.5333333333333,1.54,30
10408,2021-03-04 00:20:01.3063,76,53,0.06,,,64.5,0,1,2020,4,27,118,72,31,52.2857142857143,0.02,7,72,19,43.85,1.52,30
10408,2021-03-04 00:20:01.3064,62,47,1.11,,,54.5,0,1,2020,4,28,119,76,31,54.5714285714286,0.08,7,76,19,44.5333333333333,0.4,30
10408,2021-03-04 00:20:01.3065,63,44,0,,,53.5,0,1,2020,4,29,120,76,39,56.6428571428571,1.19,7,76,19,44.9166666666667,1.33,30
10408,2021-03-04 00:20:01.3066,69,45,0,,,57,0,1,2020,4,30,121,76,39,56.1428571428572,1.19,7,76,19,45.15,1.33,30
10408,2021-03-04 00:20:01.3067,82,53,0,,,67.5,0,1,2020,5,1,122,76,41,57,1.19,7,76,19,45.5666666666667,1.33,30
10408,2021-03-04 00:20:01.3068,77,55,0,,,66,0,1,2020,5,2,123,82,41,58.7142857142857,1.18,7,82,19,46.2833333333333,1.33,30
10408,2021-03-04 00:20:01.3069,68,47,0,,,57.5,0,1,2020,5,3,124,82,44,60.0714285714286,1.18,7,82,19,46.8666666666667,1.29,30
10408,2021-03-04 00:20:01.3070,62,42,0,,,52,0,1,2020,5,4,125,82,44,60.0714285714286,1.17,7,82,19,47.75,1.26,30
10408,2021-03-04 00:20:01.3071,61,50,0,,,55.5,0,1,2020,5,5,126,82,42,58.2857142857143,1.11,7,82,19,48.4,1.26,30
10408,2021-03-04 00:20:01.3072,68,49,0,,,58.5,0,1,2020,5,6,127,82,42,58.4285714285714,0,7,82,19,48.8166666666667,1.26,30
10408,2021-03-04 00:20:01.3073,62,45,0,,,53.5,0,1,2020,5,7,128,82,42,59.1428571428571,0,7,82,19,49.05,1.26,30
10408,2021-03-04 00:20:01.3074,51,35,0,,,43,0,1,2020,5,8,129,82,42,58.6428571428572,0,7,82,19,48.8166666666667,1.26,30
10408,2021-03-04 00:20:01.3075,62,34,0.1,,,48,0,1,2020,5,9,130,77,35,55.1428571428571,0,7,82,19,48.6833333333333,1.26,30
10408,2021-03-04 00:20:01.3076,49,40,0.01,,,44.5,0,1,2020,5,10,131,68,34,52.5714285714286,0.1,7,82,19,49.0833333333333,1.35,30
10408,2021-03-04 00:20:01.3077,57,42,0,,,49.5,0,1,2020,5,11,132,68,34,50.7142857142857,0.11,7,82,19,49.2833333333333,1.36,30
10408,2021-03-04 00:20:01.3078,59,35,0,,,47,0,1,2020,5,12,133,68,34,50.3571428571429,0.11,7,82,19,49.35,1.36,30
10408,2021-03-04 00:20:01.3079,64,50,0.03,,,57,0,1,2020,5,13,134,68,34,49.1428571428571,0.11,7,82,19,49.6833333333333,1.32,30
10408,2021-03-04 00:20:01.3080,75,53,0.02,,,64,0,1,2020,5,14,135,64,34,48.9285714285714,0.14,7,82,19,50.6166666666667,1.33,30
10408,2021-03-04 00:20:01.3081,71,48,0,,,59.5,0,1,2020,5,15,136,75,34,50.4285714285714,0.16,7,82,19,51.9166666666667,1.35,30
10408,2021-03-04 00:20:01.3082,63,53,0.59,,,58,0,1,2020,5,16,137,75,34,52.7857142857143,0.16,7,82,23,52.9833333333333,1.35,30
10408,2021-03-04 00:20:01.3083,54,50,2.6,,,52,0,1,2020,5,17,138,75,35,54.2142857142857,0.65,7,82,28,53.7166666666667,1.94,30
10408,2021-03-04 00:20:01.3084,68,52,0,,,60,0,1,2020,5,18,139,75,35,55.2857142857143,3.24,7,82,31,54.1333333333333,4.54,30
10408,2021-03-04 00:20:01.3085,73,56,0,,,64.5,0,1,2020,5,19,140,75,35,56.7857142857143,3.24,7,82,31,54.4,4.54,30
10408,2021-03-04 00:20:01.3086,79,60,0,,,69.5,0,1,2020,5,20,141,75,48,59.2857142857143,3.24,7,82,31,55.1,4.54,30
10408,2021-03-04 00:20:01.3087,68,58,0,,,63,0,1,2020,5,21,142,79,48,61.0714285714286,3.21,7,82,31,55.8,4.54,30
10408,2021-03-04 00:20:01.3088,67,59,0,,,63,0,1,2020,5,22,143,79,48,60.9285714285714,3.19,7,82,34,56.5666666666667,4.54,30
10408,2021-03-04 00:20:01.3089,72,60,0.56,,,66,0,1,2020,5,23,144,79,50,61.4285714285714,3.19,7,82,34,56.7666666666667,4.54,30
10408,2021-03-04 00:20:01.3090,79,59,0.01,,,69,0,1,2020,5,24,145,79,50,62.5714285714286,3.16,7,82,34,57.2666666666667,5.1,30
10408,2021-03-04 00:20:01.3091,80,65,0.07,,,72.5,0,1,2020,5,25,146,79,52,65,0.57,7,82,34,57.7166666666667,5.1,30
10408,2021-03-04 00:20:01.3092,81,67,0.54,,,74,0,1,2020,5,26,147,80,56,66.7857142857143,0.64,7,82,34,58.25,5.17,30
10408,2021-03-04 00:20:01.3093,81,64,0.02,,,72.5,0,1,2020,5,27,148,81,58,68.1428571428571,1.18,7,82,34,58.8,5.7,30
10408,2021-03-04 00:20:01.3094,80,60,0,,,70,0,1,2020,5,28,149,81,58,68.5714285714286,1.2,7,82,34,59.0666666666667,5.66,30
10408,2021-03-04 00:20:01.3095,67,54,0,,,60.5,0,1,2020,5,29,150,81,59,69.5714285714286,1.2,7,82,34,59.5833333333333,4.55,30
10408,2021-03-04 00:20:01.3096,70,50,0,,,60,0,1,2020,5,30,151,81,54,69.2142857142857,1.2,7,82,34,59.8166666666667,4.55,30
10408,2021-03-04 00:20:01.3097,80,45,0,,,62.5,0,1,2020,5,31,152,81,50,68.3571428571429,0.64,7,82,34,59.9166666666667,4.55,30
10408,2021-03-04 00:20:01.3098,92,65,0,,,78.5,0,1,2020,6,1,153,81,45,67.4285714285714,0.63,7,81,34,59.75,4.55,30
10408,2021-03-04 00:20:01.3099,92,64,0.32,,,78,0,1,2020,6,2,154,92,45,68.2857142857143,0.56,7,92,34,60.1666666666667,4.55,30
10408,2021-03-04 00:20:01.3100,84,62,0,,,73,0,1,2020,6,3,155,92,45,68.8571428571429,0.34,7,92,34,60.85,4.87,30
10408,2021-03-04 00:20:01.3101,86,60,0.12,,,73,0,1,2020,6,4,156,92,45,68.9285714285714,0.32,7,92,34,61.55,4.87,30
10408,2021-03-04 00:20:01.3102,82,60,0.01,,,71,0,1,2020,6,5,157,92,45,69.3571428571429,0.44,7,92,34,62.1333333333333,4.99,30
10408,2021-03-04 00:20:01.3103,78,59,0.75,,,68.5,0,1,2020,6,6,158,92,45,70.8571428571429,0.45,7,92,34,62.55,5,30
10408,2021-03-04 00:20:01.3104,91,63,0,,,77,0,1,2020,6,7,159,92,45,72.0714285714286,1.2,7,92,34,63.05,5.75,30
10408,2021-03-04 00:20:01.3105,97,76,0,,,86.5,0,1,2020,6,8,160,92,59,74.1428571428571,1.2,7,92,34,64.1833333333333,5.75,30
10408,2021-03-04 00:20:01.3106,84,68,0.12,,,76,0,1,2020,6,9,161,97,59,75.2857142857143,1.2,7,97,35,65.4666666666667,5.65,30
10408,2021-03-04 00:20:01.3107,73,58,0,,,65.5,0,1,2020,6,10,162,97,59,75,1,7,97,35,66.5166666666667,5.76,30
10408,2021-03-04 00:20:01.3108,81,54,0,,,67.5,0,1,2020,6,11,163,97,58,73.9285714285714,1,7,97,35,67.05,5.76,30
10408,2021-03-04 00:20:01.3109,79,57,0,,,68,0,1,2020,6,12,164,97,54,73.1428571428571,0.88,7,97,45,67.7333333333333,5.76,30
10408,2021-03-04 00:20:01.3110,72,54,0.02,,,63,0,1,2020,6,13,165,97,54,72.7142857142857,0.87,7,97,45,68.1,5.73,30
10408,2021-03-04 00:20:01.3111,80,56,0,,,68,0,1,2020,6,14,166,97,54,71.9285714285714,0.14,7,97,45,68.0666666666667,5.73,30
10408,2021-03-04 00:20:01.3112,89,64,0,,,76.5,0,1,2020,6,15,167,97,54,70.6428571428571,0.14,7,97,45,68.35,5.73,30
10408,2021-03-04 00:20:01.3113,92,69,0,,,80.5,0,1,2020,6,16,168,89,54,69.2142857142857,0.14,7,97,45,68.9666666666667,5.14,30
10408,2021-03-04 00:20:01.3114,92,66,0,,,79,0,1,2020,6,17,169,92,54,69.8571428571429,0.02,7,97,45,69.9166666666667,2.54,30
10408,2021-03-04 00:20:01.3115,86,68,0.61,,,77,0,1,2020,6,18,170,92,54,71.7857142857143,0.02,7,97,45,70.55,2.54,30
10408,2021-03-04 00:20:01.3116,78,65,0.01,,,71.5,0,1,2020,6,19,171,92,54,73.1428571428571,0.63,7,97,45,70.9666666666667,3.15,30
10408,2021-03-04 00:20:01.3117,76,63,0,,,69.5,0,1,2020,6,20,172,92,54,73.6428571428571,0.64,7,97,45,71.0333333333333,3.16,30
10408,2021-03-04 00:20:01.3118,86,61,0.55,,,73.5,0,1,2020,6,21,173,92,56,74.5714285714286,0.62,7,97,45,71.25,3.16,30
10408,2021-03-04 00:20:01.3119,77,61,0,,,69,0,1,2020,6,22,174,92,61,75.3571428571429,1.17,7,97,45,71.6,3.71,30
10408,2021-03-04 00:20:01.3120,79,59,0.09,,,69,0,1,2020,6,23,175,92,61,74.2857142857143,1.17,7,97,45,71.7,3.15,30
10408,2021-03-04 00:20:01.3121,79,56,0,,,67.5,0,1,2020,6,24,176,92,59,72.6428571428571,1.26,7,97,45,71.7,3.23,30
